,identifier
4292,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-351206
4293,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-351212
4294,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1237083
4295,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1237095
4296,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1237147
4297,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1237166
4298,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1237173
4299,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70579
4300,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-170160
4301,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-141332
4302,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-379386
4303,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3902489
4304,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-193119
4305,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-193137
4306,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693370
4307,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5696834
4308,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6810583
4309,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-804966
4310,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8862104
4311,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3902489
4312,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-196357
4313,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-193119
4314,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-469657
4315,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-469663
4316,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-469664
4317,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-377592
4318,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-372650
4319,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-377592
4320,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1027362
4321,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-193119
4322,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6786215
4323,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-193148
4324,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-191371
4325,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3219435
4326,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2975806
4327,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-192115
4328,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-192166
4329,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-192202
4330,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-196357
4331,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-193137
4332,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3219421
4333,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-194019
4334,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-194028
4335,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-194721
4336,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-211021
4337,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-427531
4338,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1268261
4339,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-157689
4340,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187743
4341,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2997551
4342,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-421853
4343,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5252070
4344,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5255429
4345,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5255406
4346,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3299408
4347,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3902489
4348,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-196357
4349,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-193119
4350,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-469657
4351,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-469663
4352,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-469664
4353,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9690535
4354,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-141346
4355,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-351236
4356,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5603102
4357,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-141346
4358,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5603102
4359,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-168379
4360,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-168379
4361,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5083674
4362,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-444796
4363,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3244607
4364,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-168379
4365,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2984227
4366,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2984248
4367,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-157412
4368,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2311324
4369,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8876692
4370,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-113843
4371,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5205609
4372,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3215140
4373,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-400139
4374,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5211269
4375,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5225622
4376,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5226884
4377,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5226885
4378,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5244524
4379,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1834965
4380,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3244653
4381,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1183170
4382,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5244792
4383,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2990834
4384,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-947696
4385,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9013333
4386,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-157186
4387,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1911464
4388,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-157412
4389,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3000318
4390,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2311324
4391,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2422450
4392,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2990843
4393,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-947696
4394,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1834965
4395,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1604439
4396,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-976051
4397,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74787
4398,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1861712
4399,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2892443
4400,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74693
4401,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-197940
4402,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2685644
4403,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-377182
4404,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2161118
4405,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2311324
4406,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2984227
4407,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-157412
4408,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3000318
4409,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2311324
4410,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2564805
4411,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2564814
4412,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-202877
4413,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2671818
4414,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-141640
4415,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-141643
4416,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-350870
4417,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-351937
4418,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-352255
4419,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1861712
4420,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2892443
4421,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-197943
4422,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2454229
4423,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2029129
4424,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1861597
4425,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2468046
4426,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5205901
4427,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74011
4428,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74056
4429,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-74129
4430,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-ALL-2529006
4431,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-201711
4432,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2311324
4433,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-139950
4434,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-57031
4435,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174191
4436,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1638167
4437,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2467770
4438,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2545205
4439,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
4440,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174191
4441,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
4442,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-187967
4443,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-68819
4444,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-170160
4445,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174146
4446,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-69261
4447,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174191
4448,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-174400
4449,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5359054
4450,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71680
4451,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-73532
4452,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5357671
4453,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-379557
4454,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5357724
4455,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5359062
4456,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8959500
4457,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2002397
4458,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2022132
4459,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8959982
4460,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-71680
4461,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2404180
4462,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2214322
4463,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2464787
4464,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4127419
4465,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2465932
4466,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2465962
4467,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2466001
4468,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2980986
4469,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2984190
4470,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8848506
4471,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1181336
4472,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-170866
4473,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-170863
4474,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-157049
4475,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-4332229
4476,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2404180
4477,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2404188
4478,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1362396
4479,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1362399
4480,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-561082
4481,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8856534
4482,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-9749603
4483,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-111860
4484,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-140491
4485,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2142683
4486,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2142686
4487,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2142703
4488,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2142714
4489,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2142778
4490,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2142784
4491,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2142814
4492,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2161595
4493,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222410
4494,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-428986
4495,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-65976
4496,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8864254
4497,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8940670
4498,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2160919
4499,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1454939
4500,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1605656
4501,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1605749
4502,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-1678867
4503,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3907265
4504,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-111860
4505,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2161767
4506,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2161816
4507,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2162028
4508,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-109318
4509,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2161178
4510,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-58048
4511,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-70495
4512,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381108
4513,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-381131
4514,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5696425
4515,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-111860
4516,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693745
4517,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-5693746
4518,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-111860
4519,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-428986
4520,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-140491
4521,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222410
4522,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-428986
4523,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-65976
4524,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2161957
4525,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-2161611
4526,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-266038
4527,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-211056
4528,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222393
4529,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222400
4530,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-429769
4531,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-140491
4532,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-3222410
4533,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-428986
4534,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-159359
4535,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-389377
4536,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-197188
4537,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-561106
4538,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6806970
4539,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6807487
4540,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-6809221
4541,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8938273
4542,http://purl.obolibrary.org/obo/go/extensions/reacto.owl#REACTO_R-HSA-8956472
